timestamp,node_name,ip,network_type,state,latency,fails
2025-01-01 00:18:00,node_1,192.168.1.28,wifi,UP,95.0,0
2025-01-01 00:18:30,node_1,192.168.1.221,wifi,UP,97.0,0
2025-01-01 00:19:30,node_1,192.168.1.81,wifi,DEGRADED,232.0,1
2025-01-01 00:20:00,node_1,192.168.1.149,ethernet,DEGRADED,355.0,2
2025-01-01 00:20:30,node_1,192.168.1.176,ethernet,DOWN,733.0,3
2025-01-01 00:21:00,node_1,192.168.1.132,router,DOWN,1103.0,4
2025-01-01 00:21:30,node_1,192.168.1.221,wifi,DOWN,1554.0,5
2025-01-01 00:22:00,node_1,192.168.1.45,router,DOWN,1885.0,6
2025-01-01 00:22:00,node_1,192.168.1.2,ethernet,UP,48.0,0
2025-01-01 00:22:30,node_1,192.168.1.125,router,UP,45.0,0
2025-01-01 00:23:00,node_1,192.168.1.155,router,UP,52.0,0
2025-01-01 00:23:30,node_1,192.168.1.254,router,UP,48.0,0
2025-01-01 00:24:00,node_1,192.168.1.98,ethernet,UP,44.0,0
2025-01-01 00:24:30,node_1,192.168.1.236,wifi,UP,48.0,0
2025-01-01 00:25:00,node_1,192.168.1.12,wifi,UP,54.0,0
2025-01-01 00:25:30,node_1,192.168.1.8,ethernet,UP,51.0,0
2025-01-01 00:26:00,node_1,192.168.1.40,router,UP,58.0,0
2025-01-01 00:26:30,node_1,192.168.1.216,ethernet,UP,65.0,0
2025-01-01 00:27:00,node_1,192.168.1.26,router,UP,71.0,0
2025-01-01 00:27:30,node_1,192.168.1.167,ethernet,UP,69.0,0
2025-01-01 00:28:00,node_1,192.168.1.168,wifi,UP,71.0,0
2025-01-01 00:28:30,node_1,192.168.1.250,ethernet,UP,71.0,0
2025-01-01 00:29:00,node_1,192.168.1.234,ethernet,UP,66.0,0
2025-01-01 00:29:30,node_1,192.168.1.34,ethernet,UP,72.0,0
2025-01-01 00:30:00,node_1,192.168.1.130,ethernet,UP,76.0,0
2025-01-01 00:30:30,node_1,192.168.1.20,ethernet,UP,72.0,0
2025-01-01 00:31:00,node_1,192.168.1.224,wifi,UP,69.0,0
2025-01-01 00:31:30,node_1,192.168.1.229,router,UP,66.0,0
2025-01-01 00:32:00,node_1,192.168.1.176,wifi,UP,72.0,0
2025-01-01 00:32:30,node_1,192.168.1.16,wifi,UP,76.0,0
2025-01-01 00:33:00,node_1,192.168.1.112,router,UP,72.0,0
2025-01-01 00:33:30,node_1,192.168.1.53,ethernet,UP,77.0,0
2025-01-01 00:34:00,node_1,192.168.1.155,ethernet,UP,77.0,0
2025-01-01 00:34:30,node_1,192.168.1.194,wifi,UP,84.0,0
2025-01-01 00:35:00,node_1,192.168.1.247,wifi,UP,79.0,0
2025-01-01 00:35:30,node_1,192.168.1.183,wifi,UP,77.0,0
2025-01-01 00:36:00,node_1,192.168.1.1,ethernet,UP,81.0,0
2025-01-01 00:36:30,node_1,192.168.1.63,wifi,UP,78.0,0
2025-01-01 00:37:00,node_1,192.168.1.27,ethernet,UP,84.0,0
2025-01-01 00:37:30,node_1,192.168.1.168,ethernet,UP,81.0,0
2025-01-01 00:38:00,node_1,192.168.1.82,router,UP,79.0,0
2025-01-01 00:38:30,node_1,192.168.1.98,ethernet,UP,74.0,0
2025-01-01 00:39:00,node_1,192.168.1.154,ethernet,UP,75.0,0
2025-01-01 00:39:30,node_1,192.168.1.115,ethernet,UP,71.0,0
2025-01-01 00:40:00,node_1,192.168.1.154,wifi,UP,71.0,0
2025-01-01 00:40:30,node_1,192.168.1.92,ethernet,UP,67.0,0
2025-01-01 00:41:00,node_1,192.168.1.25,ethernet,UP,63.0,0
2025-01-01 00:41:30,node_1,192.168.1.249,ethernet,UP,60.0,0
2025-01-01 00:42:00,node_1,192.168.1.239,ethernet,UP,61.0,0
2025-01-01 00:42:30,node_1,192.168.1.97,wifi,UP,56.0,0
2025-01-01 00:43:00,node_1,192.168.1.15,wifi,UP,53.0,0
2025-01-01 00:43:30,node_1,192.168.1.213,wifi,UP,54.0,0
2025-01-01 00:44:00,node_1,192.168.1.57,wifi,UP,53.0,0
2025-01-01 00:44:30,node_1,192.168.1.10,wifi,UP,57.0,0
2025-01-01 00:45:00,node_1,192.168.1.32,router,UP,61.0,0
2025-01-01 00:45:30,node_1,192.168.1.15,router,UP,63.0,0
2025-01-01 00:46:00,node_1,192.168.1.76,wifi,UP,65.0,0
2025-01-01 00:46:30,node_1,192.168.1.230,router,UP,67.0,0
2025-01-01 00:47:00,node_1,192.168.1.44,router,UP,72.0,0
2025-01-01 00:47:30,node_1,192.168.1.245,router,UP,75.0,0
2025-01-01 00:48:00,node_1,192.168.1.136,router,UP,71.0,0
2025-01-01 00:48:30,node_1,192.168.1.49,router,UP,69.0,0
2025-01-01 00:49:00,node_1,192.168.1.39,ethernet,UP,74.0,0
2025-01-01 00:49:30,node_1,192.168.1.235,wifi,UP,74.0,0
2025-01-01 00:50:00,node_1,192.168.1.40,router,UP,70.0,0
2025-01-01 00:50:30,node_1,192.168.1.81,ethernet,UP,71.0,0
2025-01-01 00:51:00,node_1,192.168.1.214,router,UP,75.0,0
2025-01-01 00:51:30,node_1,192.168.1.79,ethernet,UP,73.0,0
2025-01-01 00:52:00,node_1,192.168.1.221,router,UP,71.0,0
2025-01-01 00:52:30,node_1,192.168.1.79,ethernet,UP,66.0,0
2025-01-01 00:53:30,node_1,192.168.1.121,wifi,DEGRADED,155.0,1
2025-01-01 00:54:00,node_1,192.168.1.59,wifi,DEGRADED,289.0,2
2025-01-01 00:54:30,node_1,192.168.1.44,wifi,DOWN,788.0,3
2025-01-01 00:55:00,node_1,192.168.1.203,ethernet,DOWN,1111.0,4
2025-01-01 00:55:30,node_1,192.168.1.50,router,DOWN,1485.0,5
2025-01-01 00:56:00,node_1,192.168.1.150,ethernet,DOWN,1976.0,6
2025-01-01 00:56:00,node_1,192.168.1.189,ethernet,UP,56.0,0
2025-01-01 00:56:30,node_1,192.168.1.41,ethernet,UP,60.0,0
2025-01-01 00:57:00,node_1,192.168.1.248,ethernet,UP,59.0,0
2025-01-01 00:57:30,node_1,192.168.1.54,ethernet,UP,63.0,0
2025-01-01 00:58:00,node_1,192.168.1.113,ethernet,UP,58.0,0
2025-01-01 00:58:30,node_1,192.168.1.21,router,UP,61.0,0
2025-01-01 00:59:00,node_1,192.168.1.153,wifi,UP,65.0,0
2025-01-01 00:59:30,node_1,192.168.1.225,router,UP,72.0,0
2025-01-01 01:00:00,node_1,192.168.1.201,ethernet,UP,76.0,0
2025-01-01 01:00:30,node_1,192.168.1.132,ethernet,UP,80.0,0
2025-01-01 01:01:00,node_1,192.168.1.102,router,UP,76.0,0
2025-01-01 01:01:30,node_1,192.168.1.119,wifi,UP,80.0,0
2025-01-01 01:02:00,node_1,192.168.1.198,wifi,UP,81.0,0
2025-01-01 01:02:30,node_1,192.168.1.114,wifi,UP,79.0,0
2025-01-01 01:03:00,node_1,192.168.1.39,wifi,UP,76.0,0
2025-01-01 01:03:30,node_1,192.168.1.103,ethernet,UP,83.0,0
2025-01-01 01:04:00,node_1,192.168.1.75,ethernet,UP,87.0,0
2025-01-01 01:04:30,node_1,192.168.1.110,wifi,UP,82.0,0
2025-01-01 01:05:00,node_1,192.168.1.212,router,UP,86.0,0
2025-01-01 01:05:30,node_1,192.168.1.49,router,UP,86.0,0
2025-01-01 01:06:00,node_1,192.168.1.2,wifi,UP,87.0,0
2025-01-01 01:06:30,node_1,192.168.1.65,router,UP,89.0,0
2025-01-01 01:07:00,node_1,192.168.1.3,wifi,UP,94.0,0
2025-01-01 01:07:30,node_1,192.168.1.174,ethernet,UP,101.0,0
2025-01-01 01:08:00,node_1,192.168.1.202,router,UP,104.0,0
2025-01-01 01:08:30,node_1,192.168.1.15,wifi,UP,110.0,0
2025-01-01 01:09:00,node_1,192.168.1.20,router,UP,117.0,0
2025-01-01 01:10:00,node_1,192.168.1.70,router,DEGRADED,245.0,1
2025-01-01 01:10:30,node_1,192.168.1.4,ethernet,DEGRADED,390.0,2
2025-01-01 01:11:00,node_1,192.168.1.142,router,DOWN,734.0,3
2025-01-01 01:11:30,node_1,192.168.1.91,ethernet,DOWN,1193.0,4
2025-01-01 01:12:00,node_1,192.168.1.53,wifi,DOWN,1573.0,5
2025-01-01 01:12:30,node_1,192.168.1.196,wifi,DOWN,1996.0,6
2025-01-01 01:12:30,node_1,192.168.1.94,router,UP,73.0,0
2025-01-01 01:13:00,node_1,192.168.1.53,router,UP,68.0,0
2025-01-01 01:13:30,node_1,192.168.1.175,wifi,UP,67.0,0
2025-01-01 01:14:00,node_1,192.168.1.50,ethernet,UP,63.0,0
2025-01-01 01:14:30,node_1,192.168.1.218,ethernet,UP,70.0,0
2025-01-01 01:15:00,node_1,192.168.1.27,wifi,UP,71.0,0
2025-01-01 01:15:30,node_1,192.168.1.146,wifi,UP,78.0,0
2025-01-01 01:16:00,node_1,192.168.1.65,router,UP,80.0,0
2025-01-01 01:16:30,node_1,192.168.1.242,router,UP,80.0,0
2025-01-01 01:17:00,node_1,192.168.1.141,wifi,UP,85.0,0
2025-01-01 01:17:30,node_1,192.168.1.116,wifi,UP,80.0,0
2025-01-01 01:18:00,node_1,192.168.1.37,router,UP,82.0,0
2025-01-01 01:18:30,node_1,192.168.1.254,wifi,UP,80.0,0
2025-01-01 01:19:00,node_1,192.168.1.104,wifi,UP,76.0,0
2025-01-01 01:19:30,node_1,192.168.1.57,wifi,UP,81.0,0
2025-01-01 01:20:00,node_1,192.168.1.215,wifi,UP,77.0,0
2025-01-01 01:20:30,node_1,192.168.1.213,ethernet,UP,78.0,0
2025-01-01 01:21:00,node_1,192.168.1.74,ethernet,UP,84.0,0
2025-01-01 01:21:30,node_1,192.168.1.97,router,UP,90.0,0
2025-01-01 01:22:00,node_1,192.168.1.230,router,UP,94.0,0
2025-01-01 01:22:30,node_1,192.168.1.130,ethernet,UP,101.0,0
2025-01-01 01:23:00,node_1,192.168.1.121,router,UP,96.0,0
2025-01-01 01:23:30,node_1,192.168.1.86,wifi,UP,100.0,0
2025-01-01 01:24:00,node_1,192.168.1.16,ethernet,UP,102.0,0
2025-01-01 01:24:30,node_1,192.168.1.214,router,UP,108.0,0
2025-01-01 01:25:00,node_1,192.168.1.226,router,UP,108.0,0
2025-01-01 01:25:30,node_1,192.168.1.130,wifi,UP,109.0,0
2025-01-01 01:26:00,node_1,192.168.1.21,router,UP,112.0,0
2025-01-01 01:26:30,node_1,192.168.1.171,router,UP,114.0,0
2025-01-01 01:27:00,node_1,192.168.1.209,ethernet,UP,115.0,0
2025-01-01 01:27:30,node_1,192.168.1.4,router,UP,118.0,0
2025-01-01 01:28:00,node_1,192.168.1.210,ethernet,UP,114.0,0
2025-01-01 01:28:30,node_1,192.168.1.222,router,UP,110.0,0
2025-01-01 01:29:00,node_1,192.168.1.67,ethernet,UP,117.0,0
2025-01-01 01:29:30,node_1,192.168.1.145,ethernet,UP,117.0,0
2025-01-01 01:30:00,node_1,192.168.1.186,router,UP,114.0,0
2025-01-01 01:30:30,node_1,192.168.1.189,router,UP,118.0,0
2025-01-01 01:31:00,node_1,192.168.1.196,ethernet,UP,121.0,0
2025-01-01 01:31:30,node_1,192.168.1.189,router,UP,117.0,0
2025-01-01 01:32:00,node_1,192.168.1.74,wifi,UP,120.0,0
2025-01-01 01:32:30,node_1,192.168.1.100,router,UP,116.0,0
2025-01-01 01:33:00,node_1,192.168.1.164,wifi,UP,119.0,0
2025-01-01 01:33:30,node_1,192.168.1.76,wifi,UP,126.0,0
2025-01-01 01:34:00,node_1,192.168.1.160,router,UP,128.0,0
2025-01-01 01:34:30,node_1,192.168.1.62,wifi,UP,133.0,0
2025-01-01 01:35:00,node_1,192.168.1.221,ethernet,UP,137.0,0
2025-01-01 01:35:30,node_1,192.168.1.172,wifi,UP,138.0,0
2025-01-01 01:36:00,node_1,192.168.1.249,wifi,UP,145.0,0
2025-01-01 01:36:30,node_1,192.168.1.114,router,UP,147.0,0
2025-01-01 01:37:30,node_1,192.168.1.208,router,DEGRADED,234.0,1
2025-01-01 01:38:00,node_1,192.168.1.227,ethernet,DEGRADED,348.0,2
2025-01-01 01:38:30,node_1,192.168.1.233,wifi,DOWN,698.0,3
2025-01-01 01:39:00,node_1,192.168.1.211,router,DOWN,1058.0,4
2025-01-01 01:39:30,node_1,192.168.1.183,wifi,DOWN,1522.0,5
2025-01-01 01:40:00,node_1,192.168.1.180,router,DOWN,1889.0,6
2025-01-01 01:40:00,node_1,192.168.1.122,wifi,UP,56.0,0
2025-01-01 01:40:30,node_1,192.168.1.193,ethernet,UP,56.0,0
2025-01-01 01:41:00,node_1,192.168.1.182,ethernet,UP,55.0,0
2025-01-01 01:41:30,node_1,192.168.1.186,router,UP,54.0,0
2025-01-01 01:42:00,node_1,192.168.1.80,ethernet,UP,52.0,0
2025-01-01 01:42:30,node_1,192.168.1.12,wifi,UP,50.0,0
2025-01-01 01:43:00,node_1,192.168.1.49,ethernet,UP,46.0,0
2025-01-01 01:43:30,node_1,192.168.1.135,wifi,UP,43.0,0
2025-01-01 01:44:00,node_1,192.168.1.192,wifi,UP,46.0,0
2025-01-01 01:44:30,node_1,192.168.1.204,wifi,UP,45.0,0
2025-01-01 01:45:30,node_1,192.168.1.101,ethernet,DEGRADED,186.0,1
2025-01-01 01:46:00,node_1,192.168.1.26,wifi,DEGRADED,277.0,2
2025-01-01 01:46:30,node_1,192.168.1.162,ethernet,DOWN,636.0,3
2025-01-01 01:47:00,node_1,192.168.1.139,ethernet,DOWN,1066.0,4
2025-01-01 01:47:30,node_1,192.168.1.94,ethernet,DOWN,1552.0,5
2025-01-01 01:48:00,node_1,192.168.1.179,wifi,DOWN,1876.0,6
2025-01-01 01:48:00,node_1,192.168.1.51,ethernet,UP,60.0,0
2025-01-01 01:48:30,node_1,192.168.1.51,wifi,UP,60.0,0
2025-01-01 01:49:00,node_1,192.168.1.183,router,UP,65.0,0
2025-01-01 01:49:30,node_1,192.168.1.179,router,UP,61.0,0
2025-01-01 01:50:00,node_1,192.168.1.48,wifi,UP,67.0,0
2025-01-01 01:50:30,node_1,192.168.1.217,ethernet,UP,73.0,0
2025-01-01 01:51:00,node_1,192.168.1.203,router,UP,72.0,0
2025-01-01 01:51:30,node_1,192.168.1.230,ethernet,UP,67.0,0
2025-01-01 01:52:00,node_1,192.168.1.131,ethernet,UP,62.0,0
2025-01-01 01:52:30,node_1,192.168.1.70,router,UP,65.0,0
2025-01-01 01:53:00,node_1,192.168.1.132,wifi,UP,71.0,0
2025-01-01 01:53:30,node_1,192.168.1.63,router,UP,70.0,0
2025-01-01 01:54:00,node_1,192.168.1.206,ethernet,UP,72.0,0
2025-01-01 01:54:30,node_1,192.168.1.79,wifi,UP,73.0,0
2025-01-01 01:55:00,node_1,192.168.1.79,ethernet,UP,80.0,0
2025-01-01 01:55:30,node_1,192.168.1.161,wifi,UP,86.0,0
2025-01-01 01:56:00,node_1,192.168.1.115,router,UP,84.0,0
2025-01-01 01:56:30,node_1,192.168.1.205,router,UP,80.0,0
2025-01-01 01:57:00,node_1,192.168.1.186,ethernet,UP,87.0,0
2025-01-01 01:57:30,node_1,192.168.1.223,router,UP,88.0,0
2025-01-01 01:58:00,node_1,192.168.1.82,wifi,UP,87.0,0
2025-01-01 01:58:30,node_1,192.168.1.51,router,UP,90.0,0
2025-01-01 01:59:00,node_1,192.168.1.81,ethernet,UP,85.0,0
2025-01-01 01:59:30,node_1,192.168.1.70,router,UP,86.0,0
2025-01-01 02:00:00,node_1,192.168.1.140,ethernet,UP,83.0,0
2025-01-01 02:00:30,node_1,192.168.1.6,wifi,UP,86.0,0
2025-01-01 02:01:00,node_1,192.168.1.225,wifi,UP,87.0,0
2025-01-01 02:01:30,node_1,192.168.1.5,ethernet,UP,86.0,0
2025-01-01 02:02:00,node_1,192.168.1.82,ethernet,UP,87.0,0
2025-01-01 02:02:30,node_1,192.168.1.98,wifi,UP,89.0,0
2025-01-01 02:03:00,node_1,192.168.1.163,router,UP,87.0,0
2025-01-01 02:03:30,node_1,192.168.1.135,wifi,UP,85.0,0
2025-01-01 02:04:00,node_1,192.168.1.204,ethernet,UP,90.0,0
2025-01-01 02:04:30,node_1,192.168.1.230,ethernet,UP,97.0,0
2025-01-01 02:05:00,node_1,192.168.1.31,wifi,UP,99.0,0
2025-01-01 02:05:30,node_1,192.168.1.241,wifi,UP,95.0,0
2025-01-01 02:06:00,node_1,192.168.1.46,ethernet,UP,100.0,0
2025-01-01 02:06:30,node_1,192.168.1.227,ethernet,UP,103.0,0
2025-01-01 02:07:00,node_1,192.168.1.196,router,UP,102.0,0
2025-01-01 02:07:30,node_1,192.168.1.212,wifi,UP,97.0,0
2025-01-01 02:08:00,node_1,192.168.1.187,ethernet,UP,93.0,0
2025-01-01 02:08:30,node_1,192.168.1.217,wifi,UP,94.0,0
2025-01-01 02:09:00,node_1,192.168.1.199,ethernet,UP,95.0,0
2025-01-01 02:09:30,node_1,192.168.1.246,ethernet,UP,91.0,0
2025-01-01 02:10:00,node_1,192.168.1.198,wifi,UP,97.0,0
2025-01-01 02:10:30,node_1,192.168.1.199,ethernet,UP,102.0,0
2025-01-01 02:11:00,node_1,192.168.1.164,router,UP,99.0,0
2025-01-01 02:12:00,node_1,192.168.1.14,wifi,DEGRADED,225.0,1
2025-01-01 02:12:30,node_1,192.168.1.14,ethernet,DEGRADED,324.0,2
2025-01-01 02:13:00,node_1,192.168.1.143,wifi,DOWN,655.0,3
2025-01-01 02:13:30,node_1,192.168.1.42,wifi,DOWN,956.0,4
2025-01-01 02:14:00,node_1,192.168.1.43,ethernet,DOWN,1391.0,5
2025-01-01 02:14:30,node_1,192.168.1.115,router,DOWN,1781.0,6
2025-01-01 02:14:30,node_1,192.168.1.70,ethernet,UP,69.0,0
2025-01-01 02:15:00,node_1,192.168.1.189,wifi,UP,73.0,0
2025-01-01 02:15:30,node_1,192.168.1.34,router,UP,70.0,0
2025-01-01 02:16:00,node_1,192.168.1.99,router,UP,77.0,0
2025-01-01 02:16:30,node_1,192.168.1.124,ethernet,UP,81.0,0
2025-01-01 02:17:00,node_1,192.168.1.63,wifi,UP,78.0,0
2025-01-01 02:17:30,node_1,192.168.1.44,ethernet,UP,74.0,0
2025-01-01 02:18:00,node_1,192.168.1.172,wifi,UP,71.0,0
2025-01-01 02:18:30,node_1,192.168.1.144,wifi,UP,68.0,0
2025-01-01 02:19:00,node_1,192.168.1.215,wifi,UP,63.0,0
2025-01-01 02:19:30,node_1,192.168.1.15,wifi,UP,61.0,0
2025-01-01 02:20:00,node_1,192.168.1.9,router,UP,60.0,0
2025-01-01 02:20:30,node_1,192.168.1.76,router,UP,67.0,0
2025-01-01 02:21:00,node_1,192.168.1.221,wifi,UP,67.0,0
2025-01-01 02:21:30,node_1,192.168.1.244,router,UP,74.0,0
2025-01-01 02:22:00,node_1,192.168.1.121,router,UP,71.0,0
2025-01-01 02:22:30,node_1,192.168.1.232,router,UP,66.0,0
2025-01-01 02:23:00,node_1,192.168.1.191,ethernet,UP,67.0,0
2025-01-01 02:23:30,node_1,192.168.1.181,wifi,UP,71.0,0
2025-01-01 02:24:00,node_1,192.168.1.1,wifi,UP,77.0,0
2025-01-01 02:24:30,node_1,192.168.1.191,router,UP,77.0,0
2025-01-01 02:25:00,node_1,192.168.1.203,router,UP,84.0,0
2025-01-01 02:25:30,node_1,192.168.1.244,router,UP,82.0,0
2025-01-01 02:26:00,node_1,192.168.1.104,ethernet,UP,86.0,0
2025-01-01 02:26:30,node_1,192.168.1.170,wifi,UP,87.0,0
2025-01-01 02:27:00,node_1,192.168.1.169,ethernet,UP,88.0,0
2025-01-01 02:27:30,node_1,192.168.1.110,router,UP,86.0,0
2025-01-01 02:28:00,node_1,192.168.1.226,router,UP,81.0,0
2025-01-01 02:28:30,node_1,192.168.1.97,wifi,UP,78.0,0
2025-01-01 02:29:00,node_1,192.168.1.137,ethernet,UP,73.0,0
2025-01-01 02:29:30,node_1,192.168.1.3,router,UP,69.0,0
2025-01-01 02:30:00,node_1,192.168.1.174,router,UP,72.0,0
2025-01-01 02:30:30,node_1,192.168.1.79,ethernet,UP,74.0,0
2025-01-01 02:31:00,node_1,192.168.1.43,router,UP,80.0,0
2025-01-01 02:31:30,node_1,192.168.1.53,wifi,UP,76.0,0
2025-01-01 02:32:00,node_1,192.168.1.238,ethernet,UP,75.0,0
2025-01-01 02:32:30,node_1,192.168.1.97,router,UP,82.0,0
2025-01-01 02:33:00,node_1,192.168.1.173,wifi,UP,89.0,0
2025-01-01 02:33:30,node_1,192.168.1.44,ethernet,UP,85.0,0
2025-01-01 02:34:00,node_1,192.168.1.219,ethernet,UP,84.0,0
2025-01-01 02:34:30,node_1,192.168.1.40,router,UP,89.0,0
2025-01-01 02:35:00,node_1,192.168.1.201,ethernet,UP,91.0,0
2025-01-01 02:35:30,node_1,192.168.1.236,router,UP,93.0,0
2025-01-01 02:36:00,node_1,192.168.1.144,wifi,UP,97.0,0
2025-01-01 02:36:30,node_1,192.168.1.109,ethernet,UP,94.0,0
2025-01-01 02:37:00,node_1,192.168.1.176,wifi,UP,100.0,0
2025-01-01 02:37:30,node_1,192.168.1.13,router,UP,99.0,0
2025-01-01 02:38:00,node_1,192.168.1.35,router,UP,96.0,0
2025-01-01 02:38:30,node_1,192.168.1.65,ethernet,UP,100.0,0
2025-01-01 02:39:00,node_1,192.168.1.46,ethernet,UP,107.0,0
2025-01-01 02:39:30,node_1,192.168.1.200,ethernet,UP,105.0,0
2025-01-01 02:40:00,node_1,192.168.1.253,router,UP,102.0,0
2025-01-01 02:40:30,node_1,192.168.1.44,ethernet,UP,107.0,0
2025-01-01 02:41:00,node_1,192.168.1.189,wifi,UP,106.0,0
2025-01-01 02:41:30,node_1,192.168.1.12,ethernet,UP,110.0,0
2025-01-01 02:42:00,node_1,192.168.1.10,wifi,UP,108.0,0
2025-01-01 02:42:30,node_1,192.168.1.4,wifi,UP,110.0,0
2025-01-01 02:43:00,node_1,192.168.1.54,ethernet,UP,105.0,0
2025-01-01 02:43:30,node_1,192.168.1.146,wifi,UP,101.0,0
2025-01-01 02:44:30,node_1,192.168.1.241,ethernet,DEGRADED,209.0,1
2025-01-01 02:45:00,node_1,192.168.1.237,ethernet,DEGRADED,357.0,2
2025-01-01 02:45:30,node_1,192.168.1.202,router,DOWN,729.0,3
2025-01-01 02:46:00,node_1,192.168.1.92,ethernet,DOWN,1047.0,4
2025-01-01 02:46:30,node_1,192.168.1.208,wifi,DOWN,1468.0,5
2025-01-01 02:47:00,node_1,192.168.1.82,wifi,DOWN,1869.0,6
2025-01-01 02:47:00,node_1,192.168.1.69,router,UP,24.0,0
2025-01-01 02:48:00,node_1,192.168.1.65,wifi,DEGRADED,168.0,1
2025-01-01 02:48:30,node_1,192.168.1.135,ethernet,DEGRADED,282.0,2
2025-01-01 02:49:00,node_1,192.168.1.56,wifi,DOWN,642.0,3
2025-01-01 02:49:30,node_1,192.168.1.86,router,DOWN,1110.0,4
2025-01-01 02:50:00,node_1,192.168.1.177,wifi,DOWN,1469.0,5
2025-01-01 02:50:30,node_1,192.168.1.242,ethernet,DOWN,1940.0,6
2025-01-01 02:50:30,node_1,192.168.1.221,router,UP,62.0,0
2025-01-01 02:51:00,node_1,192.168.1.228,wifi,UP,58.0,0
2025-01-01 02:51:30,node_1,192.168.1.75,wifi,UP,65.0,0
2025-01-01 02:52:00,node_1,192.168.1.137,ethernet,UP,60.0,0
2025-01-01 02:52:30,node_1,192.168.1.30,wifi,UP,57.0,0
2025-01-01 02:53:00,node_1,192.168.1.244,ethernet,UP,60.0,0
2025-01-01 02:53:30,node_1,192.168.1.135,ethernet,UP,64.0,0
2025-01-01 02:54:00,node_1,192.168.1.107,ethernet,UP,69.0,0
2025-01-01 02:54:30,node_1,192.168.1.60,wifi,UP,73.0,0
2025-01-01 02:55:00,node_1,192.168.1.216,router,UP,80.0,0
2025-01-01 02:55:30,node_1,192.168.1.59,wifi,UP,75.0,0
2025-01-01 02:56:00,node_1,192.168.1.128,ethernet,UP,77.0,0
2025-01-01 02:56:30,node_1,192.168.1.238,ethernet,UP,82.0,0
2025-01-01 02:57:00,node_1,192.168.1.159,router,UP,89.0,0
2025-01-01 02:57:30,node_1,192.168.1.196,wifi,UP,96.0,0
2025-01-01 02:58:00,node_1,192.168.1.2,router,UP,92.0,0
2025-01-01 02:58:30,node_1,192.168.1.71,router,UP,97.0,0
2025-01-01 02:59:00,node_1,192.168.1.118,wifi,UP,94.0,0
2025-01-01 03:00:00,node_1,192.168.1.63,router,DEGRADED,239.0,1
2025-01-01 03:00:30,node_1,192.168.1.205,router,DEGRADED,381.0,2
2025-01-01 03:01:00,node_1,192.168.1.239,wifi,DOWN,724.0,3
2025-01-01 03:01:30,node_1,192.168.1.145,ethernet,DOWN,1216.0,4
2025-01-01 03:02:00,node_1,192.168.1.64,ethernet,DOWN,1651.0,5
